"","L106.income_distributions.region","L106.income_distributions.gcam.consumer","L106.income_distributions.subregional.population.share","L106.income_distributions.subregional.income.share","L106.income_distributions.year"
"3543","EU-12","d2",0.1,0.041728808,2055
"3544","Argentina","d5",0.1,0.067125289,2040
"3545","Russia","d7",0.1,0.1047,2010
"3546","South America_Southern","d7",0.1,0.091530208,2040
"3547","EU-15","d1",0.1,0.025891563,2085
"3548","Colombia","d4",0.1,0.039764292,2090
"3549","Russia","d2",0.1,0.036234403,2055
"3550","South Asia","d3",0.1,0.06439565,2095
"3551","Colombia","d6",0.1,0.066547057,2065
"3552","Africa_Western","d5",0.1,0.068378492,2085
"3553","Argentina","d1",0.1,0.030474297,2090
"3554","India","d10",0.1,0.432698224,2020
"3555","South America_Southern","d8",0.1,0.118408514,2030
"3556","USA","d3",0.1,0.030368913,2060
"3557","Africa_Western","d4",0.1,0.058613367,2090
"3558","Canada","d3",0.1,0.053956249,2020
"3559","Taiwan","d2",0.1,0.053995441,2050
"3560","Brazil","d9",0.1,0.16290526,2020
"3561","Canada","d2",0.1,0.032342684,2070
"3562","Africa_Northern","d1",0.1,0.040005196,2090
"3563","USA","d4",0.1,0.049559918,2005
"3564","South Africa","d8",0.1,0.097266318,2040
"3565","Indonesia","d10",0.1,0.326263394,2020
"3566","Japan","d2",0.1,0.042446985,2055
"3567","South Korea","d4",0.1,0.071159768,2015
"3568","Taiwan","d9",0.1,0.147979241,2020
"3569","Japan","d4",0.1,0.065269504,2015
"3570","Argentina","d7",0.1,0.095677251,2025
"3571","Europe_Non_EU","d4",0.1,0.047290834,2060
"3572","Pakistan","d4",0.1,0.079706369,2085
"3573","EU-12","d4",0.1,0.066855314,2030
"3574","Africa_Western","d7",0.1,0.096734169,2075
"3575","Mexico","d9",0.1,0.1561,2005
"3576","Taiwan","d4",0.1,0.066206297,2010
"3577","China","d3",0.1,0.054113319,2050
"3578","Africa_Eastern","d8",0.1,0.122504944,2075
"3579","South Africa","d6",0.1,0.05055129,2075
"3580","South Korea","d3",0.1,0.060296881,2020
"3581","South America_Northern","d2",0.1,0.049336827,2080
"3582","Central Asia","d7",0.1,0.099399926,2050
"3583","Middle East","d9",0.1,0.162373541,2020
"3584","Central Asia","d5",0.1,0.070657388,2070
"3585","South America_Northern","d7",0.1,0.099093194,2045
"3586","Europe_Eastern","d8",0.1,0.121217765,2035
"3587","Russia","d3",0.1,0.049845115,2035
"3588","Southeast Asia","d3",0.1,0.051806138,2085
"3589","Australia_NZ","d6",0.1,0.089247374,1990
"3590","EU-15","d8",0.1,0.122252525,1975
"3591","Australia_NZ","d1",0.1,0.026190269,2080
"3592","Europe_Eastern","d1",0.1,0.032123248,2100
"3593","EU-15","d3",0.1,0.054491019,2030
"3594","China","d2",0.1,0.046565532,2060
"3595","Africa_Northern","d6",0.1,0.086892791,2055
"3596","South America_Northern","d4",0.1,0.065998766,2065
"3597","Japan","d4",0.1,0.064716403,2020
"3598","Africa_Northern","d2",0.1,0.054579089,2075
"3599","Central Asia","d3",0.1,0.05217205,2090
"3600","Canada","d2",0.1,0.031251898,2075
"3601","Indonesia","d1",0.1,0.033850055,2100
"3602","Taiwan","d1",0.1,0.038388683,2075
"3603","Colombia","d7",0.1,0.085608382,2055
"3604","USA","d3",0.1,0.030212481,2065
"3605","European Free Trade Association","d1",0.1,0.031822213,2045
"3606","Japan","d3",0.1,0.05374012,2035
"3607","Pakistan","d6",0.1,0.093917553,2080
"3608","Southeast Asia","d2",0.1,0.043164296,2095
"3609","USA","d5",0.1,0.069202784,1990
"3610","Central America and Caribbean","d2",0.1,0.038274475,2100
"3611","South Asia","d7",0.1,0.101573122,2080
"3612","Australia_NZ","d4",0.1,0.065909481,2005
"3613","Argentina","d4",0.1,0.05777375,2050
"3614","Africa_Northern","d7",0.1,0.099189752,2050
"3615","Central America and Caribbean","d4",0.1,0.060228605,2080
"3616","India","d8",0.1,0.092647966,2065
"3617","Indonesia","d8",0.1,0.118234984,2045
"3618","South America_Northern","d1",0.1,0.03547814,2100
"3619","Europe_Non_EU","d8",0.1,0.119358776,2015
"3620","South America_Southern","d2",0.1,0.035980357,2085
"3621","South America_Northern","d9",0.1,0.153760577,2025
"3622","EU-12","d3",0.1,0.055078365,2040
"3623","Indonesia","d10",0.1,0.299603827,2010
"3624","Mexico","d7",0.1,0.09284014,2035
"3625","Mexico","d8",0.1,0.115350859,2025
"3626","European Free Trade Association","d3",0.1,0.055851335,1990
"3627","Africa_Eastern","d7",0.1,0.103548565,2080
"3628","Europe_Eastern","d3",0.1,0.060023414,2065
"3629","South America_Southern","d6",0.1,0.074825747,2050
"3630","USA","d4",0.1,0.047777577,2015
"3631","South Africa","d5",0.1,0.038008071,2095
"3632","Canada","d3",0.1,0.053097379,2025
"3633","South Asia","d8",0.1,0.119294495,2075
"3634","India","d9",0.1,0.165299942,2045
"3635","Russia","d8",0.1,0.120994605,1990
"3636","Australia_NZ","d4",0.1,0.063847692,2010
"3637","Africa_Northern","d5",0.1,0.078204589,2060
"3638","EU-15","d4",0.1,0.06820822,2005
"3639","Europe_Eastern","d2",0.1,0.049478221,2075
"3640","Australia_NZ","d2",0.1,0.041533031,2040
"3641","China","d1",0.1,0.036415142,2080
"3642","Japan","d1",0.1,0.026891935,2095
"3643","Europe_Non_EU","d3",0.1,0.035045709,2080
"3644","South America_Southern","d4",0.1,0.054054825,2065
"3645","Pakistan","d2",0.1,0.063017681,2095
"3646","Canada","d2",0.1,0.030108422,2080
"3647","USA","d4",0.1,0.045135395,2020
"3648","EU-12","d5",0.1,0.078436606,2025
"3649","Mexico","d9",0.1,0.153520782,2015
"3650","Taiwan","d6",0.1,0.09371964,2030
"3651","Central Asia","d4",0.1,0.062301052,2080
"3652","Australia_NZ","d3",0.1,0.052912809,2020
"3653","South America_Southern","d10",0.1,0.423898767,1975
"3654","Argentina","d2",0.1,0.042473563,2070
"3655","Africa_Western","d8",0.1,0.120600613,2070
"3656","USA","d3",0.1,0.030069316,2070
"3657","Pakistan","d3",0.1,0.072412406,2090
"3658","Mexico","d1",0.1,0.041361723,2075
"3659","Africa_Eastern","d6",0.1,0.087899409,2085
"3660","South America_Northern","d5",0.1,0.075156071,2060
"3661","Canada","d7",0.1,0.1063,1975
"3662","EU-15","d4",0.1,0.068265234,2010
"3663","South America_Southern","d9",0.1,0.16999267,2020
"3664","Mexico","d9",0.1,0.159530479,2010
"3665","Southeast Asia","d9",0.1,0.182499162,2035
"3666","Europe_Non_EU","d5",0.1,0.059660998,2050
"3667","Argentina","d3",0.1,0.050055956,2060
"3668","South Africa","d7",0.1,0.068804232,2060
"3669","Brazil","d7",0.1,0.08719235,2055
"3670","Australia_NZ","d7",0.1,0.110852851,1975
"3671","Africa_Northern","d3",0.1,0.062877335,2070
"3672","Central America and Caribbean","d10",0.1,0.412663231,2005
"3673","Africa_Northern","d4",0.1,0.070569547,2065
"3674","Central Asia","d10",0.1,0.404612809,2005
"3675","Colombia","d10",0.1,0.450180464,1975
"3676","Russia","d2",0.1,0.035853745,2060
"3677","Canada","d5",0.1,0.082749793,1990
"3678","Canada","d2",0.1,0.028897762,2085
"3679","Indonesia","d3",0.1,0.056585757,2075
"3680","EU-12","d10",0.1,0.203346455,1975
"3681","Brazil","d6",0.1,0.068395441,2070
"3682","Africa_Eastern","d3",0.1,0.053993795,2100
"3683","EU-12","d6",0.1,0.09091567,2020
"3684","Brazil","d4",0.1,0.042247025,2100
"3685","South Asia","d9",0.1,0.14273857,2070
"3686","China","d4",0.1,0.062791927,2045
"3687","EU-12","d2",0.1,0.041286895,2060
"3688","Middle East","d4",0.1,0.053779676,2085
"3689","Middle East","d5",0.1,0.063638527,2075
"3690","European Free Trade Association","d2",0.1,0.045939891,2005
"3691","South Asia","d6",0.1,0.090890461,2085
"3692","EU-15","d2",0.1,0.041130007,2055
"3693","Japan","d2",0.1,0.042425817,2060
"3694","Southeast Asia","d4",0.1,0.060176294,2080
"3695","Central America and Caribbean","d8",0.1,0.117908961,2055
"3696","Japan","d6",0.1,0.085782462,1990
"3697","Europe_Non_EU","d8",0.1,0.1179229,2020
"3698","Argentina","d6",0.1,0.079706435,2035
"3699","Argentina","d9",0.1,0.166766617,2005
"3700","Europe_Eastern","d4",0.1,0.06939269,2060
"3701","Colombia","d5",0.1,0.051849435,2080
"3702","Middle East","d6",0.1,0.075574679,2065
"3703","Pakistan","d8",0.1,0.114248194,2075
"3704","EU-15","d1",0.1,0.026108031,2090
"3705","South America_Northern","d9",0.1,0.161097668,2010
"3706","Russia","d7",0.1,0.104979004,2015
"3707","Middle East","d7",0.1,0.08910353,2055
"3708","Africa_Northern","d8",0.1,0.117501374,2045
"3709","Middle East","d8",0.1,0.113325295,2040
"3710","Central America and Caribbean","d5",0.1,0.071073453,2075
"3711","Canada","d2",0.1,0.027608602,2090
"3712","South Korea","d1",0.1,0.033583136,2050
"3713","USA","d3",0.1,0.02993321,2075
"3714","South Korea","d7",0.1,0.103219784,2005
"3715","Canada","d3",0.1,0.052265006,2030
"3716","Australia_NZ","d1",0.1,0.0261601,2085
"3717","Middle East","d3",0.1,0.045949043,2095
"3718","Japan","d3",0.1,0.053576679,2040
"3719","Brazil","d8",0.1,0.114725703,2040
"3720","Brazil","d5",0.1,0.054156111,2085
"3721","Pakistan","d9",0.1,0.135503928,2070
"3722","Colombia","d8",0.1,0.113356106,2045
"3723","Europe_Non_EU","d6",0.1,0.074041999,2040
"3724","EU-15","d6",0.1,0.091772777,1990
"3725","Europe_Eastern","d5",0.1,0.078385733,2055
"3726","Taiwan","d3",0.1,0.063260157,2015
"3727","Africa_Northern","d10",0.1,0.326301162,1990
"3728","China","d9",0.1,0.156669712,2020
"3729","Central America and Caribbean","d6",0.1,0.080927729,2070
"3730","Mexico","d5",0.1,0.070953698,2050
"3731","Central Asia","d6",0.1,0.082176639,2065
"3732","Europe_Non_EU","d7",0.1,0.092183498,2030
"3733","EU-15","d3",0.1,0.054262262,2035
"3734","EU-15","d4",0.1,0.067853429,2015
"3735","Southeast Asia","d8",0.1,0.123572945,2050
"3736","Colombia","d9",0.1,0.162438877,2030
"3737","Canada","d2",0.1,0.026238076,2095
"3738","South America_Northern","d6",0.1,0.085772824,2055
"3739","Colombia","d4",0.1,0.039470795,2095
"3740","Taiwan","d3",0.1,0.064629366,2045
"3741","Japan","d4",0.1,0.064276276,2025
"3742","Europe_Non_EU","d4",0.1,0.046783115,2065
"3743","Mexico","d4",0.1,0.064207448,2055
"3744","European Free Trade Association","d1",0.1,0.031841817,2050
"3745","Indonesia","d4",0.1,0.064612538,2070
"3746","Taiwan","d5",0.1,0.083193817,2035
"3747","China","d5",0.1,0.072204417,2040
"3748","Argentina","d8",0.1,0.119057177,2020
"3749","Canada","d2",0.1,0.024789165,2100
"3750","China","d8",0.1,0.119342196,2025
"3751","Africa_Eastern","d10",0.1,0.305119565,2055
"3752","Africa_Eastern","d5",0.1,0.076684136,2090
"3753","Africa_Eastern","d9",0.1,0.161773396,2070
"3754","South Korea","d2",0.1,0.049495819,2030
"3755","South America_Northern","d9",0.1,0.159319181,2015
"3756","Central America and Caribbean","d3",0.1,0.050763406,2090
"3757","Argentina","d1",0.1,0.031354273,2095
"3758","USA","d4",0.1,0.043830198,2025
"3759","Central Asia","d7",0.1,0.099438475,2055
"3760","Pakistan","d5",0.1,0.086892071,2085
"3761","Mexico","d6",0.1,0.080301929,2045
"3762","South America_Northern","d8",0.1,0.119203584,2040
"3763","Europe_Eastern","d6",0.1,0.089142442,2050
"3764","Indonesia","d5",0.1,0.073251976,2065
"3765","Central Asia","d8",0.1,0.131567949,2040
"3766","USA","d3",0.1,0.02979576,2080
"3767","Mexico","d2",0.1,0.052778268,2065
"3768","South Africa","d6",0.1,0.050719895,2080
"3769","Argentina","d5",0.1,0.067712195,2045
"3770","China","d6",0.1,0.083428191,2035
"3771","USA","d7",0.1,0.104439884,1975
"3772","South America_Northern","d3",0.1,0.058997421,2075
"3773","Taiwan","d1",0.1,0.038807937,2080
"3774","South Africa","d9",0.1,0.157546715,2025
"3775","Taiwan","d4",0.1,0.073856218,2040
"3776","Mexico","d3",0.1,0.058725124,2060
"3777","Russia","d4",0.1,0.061693923,2030
"3778","Africa_Southern","d9",0.1,0.164222302,2070
"3779","EU-15","d4",0.1,0.066499705,2020
"3780","Europe_Non_EU","d10",0.1,0.345198088,1975
"3781","Africa_Southern","d4",0.1,0.059097387,2100
"3782","India","d8",0.1,0.087845692,2070
"3783","Taiwan","d2",0.1,0.054976054,2055
"3784","Japan","d9",0.1,0.151286317,1975
"3785","Southeast Asia","d7",0.1,0.098334572,2060
"3786","Africa_Eastern","d4",0.1,0.065822987,2095
"3787","Australia_NZ","d2",0.1,0.041784602,2045
"3788","China","d7",0.1,0.098172263,2030
"3789","India","d8",0.1,0.051124561,2095
"3790","Africa_Northern","d1",0.1,0.040466277,2095
"3791","Southeast Asia","d5",0.1,0.069686477,2075
"3792","South Asia","d5",0.1,0.082156704,2090
"3793","Taiwan","d8",0.1,0.122769579,2025
"3794","Australia_NZ","d4",0.1,0.064382534,2015
"3795","South Korea","d6",0.1,0.089247216,2010
"3796","South America_Southern","d5",0.1,0.064031475,2060
"3797","Central America and Caribbean","d7",0.1,0.094471497,2065
"3798","Europe_Non_EU","d3",0.1,0.034523564,2085
"3799","Colombia","d6",0.1,0.066366345,2070
"3800","Indonesia","d6",0.1,0.083646161,2060
"3801","European Free Trade Association","d4",0.1,0.068500112,1975
"3802","Europe_Non_EU","d9",0.1,0.163193091,2010
"3803","South America_Southern","d10",0.1,0.397730966,1990
"3804","Japan","d5",0.1,0.07809023,2010
"3805","Africa_Northern","d9",0.1,0.161240644,2035
"3806","Central America and Caribbean","d9",0.1,0.184661625,2040
"3807","EU-12","d3",0.1,0.054477799,2045
"3808","EU-12","d7",0.1,0.106613852,2015
"3809","Russia","d3",0.1,0.049398412,2040
"3810","Canada","d4",0.1,0.067296635,2010
"3811","Japan","d1",0.1,0.027003396,2100
"3812","South Africa","d5",0.1,0.038215902,2100
"3813","Indonesia","d2",0.1,0.048619965,2085
"3814","Central Asia","d5",0.1,0.071906527,2075
"3815","Japan","d5",0.1,0.077169356,2005
"3816","EU-12","d4",0.1,0.066176131,2035
"3817","Australia_NZ","d3",0.1,0.052637642,2025
"3818","Europe_Eastern","d7",0.1,0.101678168,2045
"3819","Taiwan","d6",0.1,0.089037885,2005
"3820","Canada","d3",0.1,0.051478142,2035
"3821","Central Asia","d3",0.1,0.052978723,2095
"3822","Africa_Southern","d7",0.1,0.096885726,2085
"3823","Pakistan","d7",0.1,0.102731209,2080
"3824","South Africa","d8",0.1,0.097749756,2045
"3825","Canada","d4",0.1,0.067868884,2005
"3826","Africa_Southern","d5",0.1,0.070037302,2095
"3827","Africa_Southern","d6",0.1,0.082262875,2090
"3828","USA","d3",0.1,0.029648084,2085
"3829","South America_Southern","d8",0.1,0.117471063,2035
"3830","South America_Southern","d7",0.1,0.091778473,2045
"3831","Russia","d2",0.1,0.035446997,2065
"3832","China","d3",0.1,0.055719544,2055
"3833","South America_Southern","d3",0.1,0.047697544,2075
"3834","South Asia","d10",0.1,0.344466918,2045
"3835","South America_Northern","d7",0.1,0.099449089,2050
"3836","EU-12","d8",0.1,0.12346763,2010
"3837","Japan","d3",0.1,0.053432257,2045
"3838","Japan","d2",0.1,0.042488726,2065
"3839","South America_Northern","d2",0.1,0.05055443,2085
"3840","Middle East","d9",0.1,0.162495068,2025
"3841","Australia_NZ","d1",0.1,0.026149728,2090
"3842","Russia","d5",0.1,0.07416243,2025
"3843","Europe_Eastern","d2",0.1,0.04952656,2080
"3844","Indonesia","d7",0.1,0.097776035,2055
"3845","USA","d4",0.1,0.042931147,2030
"3846","Russia","d6",0.1,0.088173233,2020
"3847","Brazil","d9",0.1,0.163206411,2025
"3848","Africa_Southern","d8",0.1,0.117374744,2080
"3849","EU-12","d2",0.1,0.040847944,2065
"3850","China","d2",0.1,0.048463903,2065
"3851","Argentina","d7",0.1,0.095792609,2030
"3852","Southeast Asia","d6",0.1,0.080347746,2070
"3853","South Asia","d4",0.1,0.073850589,2095
"3854","Argentina","d4",0.1,0.059031639,2055
"3855","South Korea","d5",0.1,0.081194458,2015
"3856","EU-15","d2",0.1,0.041356494,2060
"3857","Indonesia","d9",0.1,0.15527113,2040
"3858","Colombia","d7",0.1,0.085472068,2060
"3859","South America_Northern","d9",0.1,0.153606603,2030
"3860","South America_Northern","d4",0.1,0.067400335,2070
"3861","EU-15","d3",0.1,0.053995622,2040
"3862","EU-15","d1",0.1,0.026334279,2095
"3863","Europe_Non_EU","d5",0.1,0.059209276,2055
"3864","Brazil","d7",0.1,0.087199072,2060
"3865","Pakistan","d10",0.1,0.246142866,2055
"3866","European Free Trade Association","d2",0.1,0.048457516,2010
"3867","Europe_Eastern","d3",0.1,0.060160286,2070
"3868","Central Asia","d4",0.1,0.063336612,2085
"3869","Europe_Eastern","d9",0.1,0.162271506,2030
"3870","USA","d3",0.1,0.029487222,2090
"3871","Africa_Southern","d10",0.1,0.3763939,2050
"3872","Africa_Northern","d2",0.1,0.055702735,2080
"3873","Japan","d4",0.1,0.063960848,2030
"3874","Brazil","d6",0.1,0.068405778,2075
"3875","Africa_Western","d3",0.1,0.05092845,2100
"3876","European Free Trade Association","d1",0.1,0.031879446,2055
"3877","Mexico","d8",0.1,0.115831647,2030
"3878","South America_Southern","d2",0.1,0.036905661,2090
"3879","Mexico","d7",0.1,0.094191645,2040
"3880","Russia","d9",0.1,0.14329301,1975
"3881","Japan","d5",0.1,0.075542796,2015
"3882","South Africa","d7",0.1,0.069212075,2065
"3883","Brazil","d5",0.1,0.054131889,2090
"3884","South Asia","d3",0.1,0.065779146,2100
"3885","Pakistan","d4",0.1,0.080234734,2090
"3886","Africa_Northern","d10",0.1,0.281284929,2020
"3887","India","d8",0.1,0.082264359,2075
"3888","Taiwan","d5",0.1,0.076441642,2010
"3889","EU-15","d4",0.1,0.066104714,2025
"3890","Europe_Eastern","d8",0.1,0.120424991,2040
"3891","Canada","d3",0.1,0.050684367,2040
"3892","China","d1",0.1,0.038594965,2085
"3893","Europe_Non_EU","d4",0.1,0.046290584,2070
"3894","EU-12","d5",0.1,0.077776967,2030
"3895","Africa_Northern","d6",0.1,0.088190283,2060
"3896","Central Asia","d9",0.1,0.18570545,2030
"3897","Australia_NZ","d2",0.1,0.042132345,2050
"3898","Colombia","d4",0.1,0.039152691,2100
"3899","Middle East","d8",0.1,0.114050024,2045
"3900","Brazil","d8",0.1,0.114709561,2045
"3901","Argentina","d2",0.1,0.044151999,2075
"3902","Europe_Non_EU","d3",0.1,0.033932092,2090
"3903","Russia","d8",0.1,0.1236,2010
"3904","Colombia","d5",0.1,0.051597993,2085
"3905","South America_Northern","d9",0.1,0.16088838,1975
"3906","South America_Southern","d6",0.1,0.075880701,2055
"3907","USA","d4",0.1,0.058253346,2010
"3908","South America_Northern","d5",0.1,0.07609813,2065
"3909","Australia_NZ","d3",0.1,0.052303295,2030
"3910","Africa_Western","d9",0.1,0.163506558,2065
"3911","Africa_Northern","d7",0.1,0.100368431,2055
"3912","South Korea","d4",0.1,0.070326176,2020
"3913","South Korea","d3",0.1,0.060477443,2025
"3914","USA","d4",0.1,0.04232856,2035
"3915","USA","d3",0.1,0.029307273,2095
"3916","Taiwan","d1",0.1,0.039146896,2085
"3917","Argentina","d3",0.1,0.051680263,2065
"3918","India","d8",0.1,0.060274403,2090
"3919","Africa_Northern","d10",0.1,0.290534197,2005
"3920","Europe_Non_EU","d6",0.1,0.073577641,2045
"3921","EU-12","d10",0.1,0.225954507,1990
"3922","Central Asia","d10",0.1,0.380443095,2010
"3923","Africa_Western","d4",0.1,0.059921426,2095
"3924","Japan","d5",0.1,0.075012101,2020
"3925","Central Asia","d7",0.1,0.098638491,2060
"3926","Argentina","d6",0.1,0.079948664,2040
"3927","European Free Trade Association","d2",0.1,0.04878616,2015
"3928","Middle East","d6",0.1,0.077205492,2070
"3929","Africa_Western","d6",0.1,0.08133688,2085
"3930","Middle East","d5",0.1,0.065376897,2080
"3931","Taiwan","d7",0.1,0.106433716,2030
"3932","Africa_Western","d5",0.1,0.069694817,2090
"3933","South Korea","d1",0.1,0.034384041,2055
"3934","Canada","d4",0.1,0.067976294,2015
"3935","Japan","d3",0.1,0.053301192,2050
"3936","Middle East","d4",0.1,0.055378771,2090
"3937","Argentina","d1",0.1,0.031998725,2100
"3938","Central America and Caribbean","d10",0.1,0.419616587,2010
"3939","Pakistan","d6",0.1,0.094360772,2085
"3940","Australia_NZ","d7",0.1,0.104688203,1990
"3941","EU-12","d3",0.1,0.053884422,2050
"3942","Middle East","d7",0.1,0.091713771,2060
"3943","Central Asia","d6",0.1,0.083282538,2070
"3944","Europe_Eastern","d4",0.1,0.069349569,2065
"3945","Southeast Asia","d3",0.1,0.055202704,2090
"3946","Southeast Asia","d2",0.1,0.045889273,2100
"3947","Africa_Northern","d5",0.1,0.079638931,2065
"3948","Russia","d2",0.1,0.035046127,2070
"3949","South Africa","d6",0.1,0.050904191,2085
"3950","Russia","d3",0.1,0.048973767,2045
"3951","South America_Southern","d4",0.1,0.055867002,2070
"3952","European Free Trade Association","d2",0.1,0.047047819,2020
"3953","Australia_NZ","d5",0.1,0.076806817,2005
"3954","China","d4",0.1,0.064205852,2050
"3955","Africa_Western","d10",0.1,0.368100043,2045
"3956","Indonesia","d8",0.1,0.118444887,2050
"3957","India","d9",0.1,0.163872974,2050
"3958","Pakistan","d2",0.1,0.063852841,2100
"3959","South Asia","d7",0.1,0.102614149,2085
"3960","Europe_Non_EU","d7",0.1,0.091830936,2035
"3961","Africa_Northern","d3",0.1,0.064208013,2075
"3962","India","d8",0.1,0.075838933,2080
"3963","EU-12","d9",0.1,0.154002981,2005
"3964","South Asia","d8",0.1,0.119135484,2080
"3965","EU-12","d6",0.1,0.09034001,2025
"3966","Australia_NZ","d1",0.1,0.026147795,2095
"3967","Central America and Caribbean","d4",0.1,0.062735389,2085
